,Time,Inde,Indi,Ind,mRNA1,Pep1,mRNA2,Pep2,mRNA3,Pep3
19,190.0,0.05410441639958139,0.9458955836004187,0.3114239848218364,0.0,0.0,0.0,0.0,0.0,0.0
20,200.0,0.05151271015046427,0.9484872898495358,0.2928777478092556,0.0,0.0,0.0,0.0,0.0,0.0
21,210.0,0.04915743069730523,0.9508425693026948,0.2754359951047059,0.0,0.0,0.0,0.0,0.0,0.0
22,220.0,0.047007682466294894,0.9529923175337052,0.25903295134915333,0.0,0.0,0.0,0.0,0.0,0.0
23,230.0,0.04503772015628946,0.9549622798437106,0.24360675829250222,0.0,0.0,0.0,0.0,0.0,0.0
24,240.0,0.04322592275949374,0.9567740772405063,0.2290992415316745,0.0,0.0,0.0,0.0,0.0,0.0
25,250.0,0.041553999409170005,0.9584460005908301,0.21545569112398175,0.0,0.0,0.0,0.0,0.0,0.0
26,260.0,0.04000637252727354,0.9599936274727265,0.20262465526881043,0.0,0.0,0.0,0.0,0.0,0.0
27,270.0,0.03856969265804919,0.9614303073419509,0.1905577462652031,0.0,0.0,0.0,0.0,0.0,0.0
28,280.0,0.037232453553449785,0.9627675464465504,0.1792094580249219,0.0,0.0,0.0,0.0,0.0,0.0
29,290.0,0.035984688986141225,0.964015311013859,0.16853699456087104,0.0,0.0,0.0,0.0,0.0,0.0
30,300.0,0.0348177184847402,0.96518228151526,0.15850010848411375,0.0,0.0,0.0,0.0,0.0,0.0
31,310.0,0.033723947918075904,0.9662760520819244,0.14906094922674518,0.0,0.0,0.0,0.0,0.0,0.0
32,320.0,0.0326967058067685,0.9673032941932318,0.1401839203481922,0.0,0.0,0.0,0.0,0.0,0.0
33,330.0,0.03173010710915034,0.9682698928908499,0.13183554529611927,0.0,0.0,0.0,0.0,0.0,0.0
34,340.0,0.03081894052909966,0.9691810594709006,0.12398434115835777,0.0,0.0,0.0,0.0,0.0,0.0
35,350.0,0.02995857458367227,0.9700414254163281,0.11660069989345566,0.0,0.0,0.0,0.0,0.0,0.0
36,360.0,0.02914487956044857,0.9708551204395517,0.10965677671195972,0.0,0.0,0.0,0.0,0.0,0.0
37,370.0,0.02837416008644613,0.9716258399135541,0.10312638489021936,0.0,0.0,0.0,0.0,0.0,0.0
38,380.0,0.027643103426843684,0.9723568965731567,0.09698489764488541,0.0,0.0,0.0,0.0,0.0,0.0
39,390.0,0.026948726762182035,0.9730512732378184,0.09120915442923438,0.0,0.0,0.0,0.0,0.0,0.0
40,400.0,0.026288339741964456,0.9737116602580359,0.08577737424890552,0.0,0.0,0.0,0.0,0.0,0.0
41,410.0,0.025659507259971244,0.9743404927400291,0.08066907282987035,0.0,0.0,0.0,0.0,0.0,0.0
42,420.0,0.02506002308634509,0.9749399769136553,0.0758649863037819,0.0,0.0,0.0,0.0,0.0,0.0
43,430.0,0.02448788009890076,0.9755121199010995,0.07134699748417098,0.0,0.0,0.0,0.0,0.0,0.0
44,440.0,0.023941251598554848,0.9760587484014455,0.06709806865525682,0.0,0.0,0.0,0.0,0.0,0.0
45,450.0,0.023418468671685747,0.9765815313283145,0.06310217625358305,0.0,0.0,0.0,0.0,0.0,0.0
46,460.0,0.02291800574140293,0.9770819942585973,0.05934425136658493,0.0,0.0,0.0,0.0,0.0,0.0
47,470.0,0.022438463963702387,0.9775615360362979,0.05581012219865917,0.0,0.0,0.0,0.0,0.0,0.0
48,480.0,0.021978559307818266,0.978021440692182,0.05248646109307739,0.0,0.0,0.0,0.0,0.0,0.0
49,490.0,0.02153711045475028,0.97846288954525,0.049360734007536294,0.0,0.0,0.0,0.0,0.0,0.0
50,500.0,0.021113028251297787,0.9788869717487024,0.046421152782238274,0.0,0.0,0.0,0.0,0.0,0.0
51,510.0,0.020705308481938526,0.9792946915180617,0.04365663206655885,0.0,0.0,0.0,0.0,0.0,0.0
52,520.0,0.02031302435708443,0.9796869756429158,0.04105674781376905,0.0,0.0,0.0,0.0,0.0,0.0
53,530.0,0.01993531447013584,0.9800646855298644,0.03861169395088068,0.0,0.0,0.0,0.0,0.0,0.0
54,540.0,0.019571382699380104,0.9804286173006201,0.036312250734618697,0.0,0.0,0.0,0.0,0.0,0.0
55,550.0,0.019220489032222263,0.9807795109677779,0.03414974646531695,0.0,0.0,0.0,0.0,0.0,0.0
56,560.0,0.018881944971827335,0.9811180550281728,0.03211602538052776,0.0,0.0,0.0,0.0,0.0,0.0
57,570.0,0.018555111039277407,0.9814448889607227,0.030203419136077526,0.0,0.0,0.0,0.0,0.0,0.0
58,580.0,0.018239389637197186,0.9817606103628029,0.02840471397195135,0.0,0.0,0.0,0.0,0.0,0.0
59,590.0,0.01793422401187843,0.9820657759881217,0.026713127160091513,0.0,0.0,0.0,0.0,0.0,0.0
60,600.0,0.01763909397267573,0.9823609060273244,0.02512227979012446,0.0,0.0,0.0,0.0,0.0,0.0
61,610.0,0.01735351233682553,0.9826464876631746,0.023626171787092937,0.0,0.0,0.0,0.0,0.0,0.0
62,620.0,0.01707702370696497,0.982922976293035,0.022219161910724414,0.0,0.0,0.0,0.0,0.0,0.0
63,630.0,0.016809200585421125,0.983190799414579,0.020895943542969152,0.0,0.0,0.0,0.0,0.0,0.0
64,640.0,0.01654964208507405,0.983450357914926,0.01965152670402132,0.0,0.0,0.0,0.0,0.0,0.0
65,650.0,0.016297971847086073,0.983702028152914,0.01848121899331327,0.0,0.0,0.0,0.0,0.0,0.0
66,660.0,0.0160538355801299,0.9839461644198702,0.017380606320577995,0.0,0.0,0.0,0.0,0.0,0.0
67,670.0,0.0158169002974241,0.984183099702576,0.016345538653728942,0.0,0.0,0.0,0.0,0.0,0.0
68,680.0,0.015586852037367028,0.9844131479626331,0.015372112104822684,0.0,0.0,0.0,0.0,0.0,0.0
69,690.0,0.015363394883109782,0.9846366051168903,0.014456655517997805,0.0,0.0,0.0,0.0,0.0,0.0
70,700.0,0.01514624996388484,0.9848537500361153,0.01359571756180086,0.0,0.0,0.0,0.0,0.0,0.0
71,710.0,0.014935153887316636,0.9850648461126835,0.012786052151789263,0.0,0.0,0.0,0.0,0.0,0.0
72,720.0,0.014729857457920735,0.9852701425420795,0.012024605504759294,0.0,0.0,0.0,0.0,0.0,0.0
