,Time,Inde,Indi,Ind,mRNA1,Pep1,mRNA2,Pep2,mRNA3,Pep3
12,120.0,0.08345965494553083,0.9165403450544696,0.47864312549674143,1.7228651893575937e-06,7.844757067420044e-07,0.0,0.0,2.9148271366101104e-06,7.059055054153942e-07
13,130.0,0.07746316165238436,0.922536838347616,0.4501384846161665,1.7357141682985678e-06,8.597999703516543e-07,0.0,0.0,3.2187647633674613e-06,8.539567619549161e-07
14,140.0,0.0722680830324896,0.9277319169675107,0.42333138102057094,1.7467362744766056e-06,9.341686808057918e-07,0.0,0.0,3.5191775160686155e-06,1.014938571834705e-06
15,150.0,0.0677241068663421,0.9322758931336581,0.39812072124762393,1.756296172019113e-06,1.007515145675867e-06,0.0,0.0,3.815716751887117e-06,1.1883814375761379e-06
16,160.0,0.06371625065762478,0.9362837493423753,0.3744114322536433,1.7646673237609252e-06,1.0797908617183805e-06,0.0,0.0,4.108129245540414e-06,1.373809880055679e-06
17,170.0,0.06015507534174898,0.9398449246582511,0.3521141028858413,1.7720586845867056e-06,1.1509610665350592e-06,0.0,0.0,4.3962303973661516e-06,1.5707469754705947e-06
18,180.0,0.056969961814290516,0.9430300381857096,0.3311446466920399,1.7786321476759548e-06,1.2210015583682708e-06,0.0,0.0,4.679889386455392e-06,1.7787175244863482e-06
19,190.0,0.05410441639958139,0.9458955836004187,0.3114239848218364,1.7845191039537678e-06,1.2898961834129082e-06,0.0,0.0,4.959018975396599e-06,1.9972504155136007e-06
20,200.0,0.05151271015046427,0.9484872898495358,0.2928777478092556,1.7898154430372451e-06,1.3576356328099621e-06,0.0,0.0,5.233549781458412e-06,2.225881019682746e-06
21,210.0,0.04915743069730523,0.9508425693026948,0.2754359951047059,1.7946260224622863e-06,1.424214573938048e-06,0.0,0.0,5.50348840925286e-06,2.4641501965235886e-06
22,220.0,0.047007682466294894,0.9529923175337052,0.25903295134915333,1.7990102086244518e-06,1.4896329982060447e-06,0.0,0.0,5.768802095111611e-06,2.711609355955161e-06
23,230.0,0.04503772015628946,0.9549622798437106,0.24360675829250222,1.8029325679422661e-06,1.5538975339929288e-06,0.0,0.0,6.029303653040125e-06,2.967825342907448e-06
24,240.0,0.04322592275949374,0.9567740772405063,0.2290992415316745,1.8065766356802077e-06,1.6170083084652741e-06,0.0,0.0,6.285272608540704e-06,3.232357953935632e-06
25,250.0,0.041553999409170005,0.9584460005908301,0.21545569112398175,1.8101544939651718e-06,1.6789661730598161e-06,0.0,0.0,6.537201220129463e-06,3.504769187742774e-06
26,260.0,0.040006372523295926,0.9599936274767041,0.20262465526842924,1.813017146833872e-06,1.7398081098808953e-06,0.0,0.0,6.783581505251874e-06,3.7847065322145983e-06
27,270.0,0.03856969323422735,0.9614303067657729,0.19055774627989241,1.8154805740555784e-06,1.7995335620805787e-06,0.0,0.0,7.024623061338356e-06,4.0717656548922745e-06
28,280.0,0.03723245634054006,0.9627675436594602,0.1792094581034791,1.8185863050823655e-06,1.8581138225984781e-06,0.0,0.0,7.2638359439947905e-06,4.365425264249477e-06
29,290.0,0.0359846930782089,0.9640153069217913,0.16853699469707514,1.8211282898527136e-06,1.9156113274356198e-06,0.0,0.0,7.497085339555727e-06,4.665467454374289e-06
30,300.0,0.03481772309361548,0.9651822769063847,0.1585001086539095,1.8233279041390589e-06,1.9720318011863345e-06,0.0,0.0,7.725963288312974e-06,4.971464402429317e-06
31,310.0,0.03372395290784054,0.9662760470921596,0.14906094939810252,1.8255763678219644e-06,2.0273746629952557e-06,0.0,0.0,7.950796634714616e-06,5.283051027236311e-06
32,320.0,0.032696712151004254,0.9673032878489959,0.1401839234104653,1.8276384354352263e-06,2.081664916419433e-06,0.0,0.0,8.171281261642932e-06,5.599894174464644e-06
33,330.0,0.0317301149474679,0.9682698850525323,0.13183555243390588,1.8295648264187855e-06,2.134916383372019e-06,0.0,0.0,8.387545075640849e-06,5.921655719259603e-06
34,340.0,0.03081894717281588,0.9691810528271843,0.12398434775573844,1.8313295572810308e-06,2.1871461981552873e-06,0.0,0.0,8.59943556744636e-06,6.248018670929461e-06
35,350.0,0.029958575724900717,0.9700414242750995,0.1166006927715032,1.8329342966760083e-06,2.2383705479650255e-06,0.0,0.0,8.806893600546195e-06,6.578672651689805e-06
36,360.0,0.02914487944258716,0.9708551205574131,0.10965676785864041,1.834596619895983e-06,2.288597049296832e-06,0.0,0.0,9.01109697540866e-06,6.913269216115723e-06
37,370.0,0.02837416037360308,0.9716258396263973,0.10312637476832072,1.8363139852268493e-06,2.3378422137172802e-06,0.0,0.0,9.212315220612461e-06,7.251504643310324e-06
38,380.0,0.027643103516183737,0.9723568964838166,0.09698488571947644,1.8376718415922501e-06,2.3861391236456988e-06,0.0,0.0,9.408219883167294e-06,7.593186629675036e-06
39,390.0,0.02694872611871711,0.9730512738812832,0.0912091387848156,1.838391968572164e-06,2.433515357386996e-06,0.0,0.0,9.596563535138336e-06,7.938129966557974e-06
40,400.0,0.02628834135067916,0.9737116586493211,0.08577736224018086,1.8387031713027347e-06,2.479978063378056e-06,0.0,0.0,9.777568635409011e-06,8.28606279922219e-06
41,410.0,0.025659515440147506,0.9743404845598528,0.08066907134950976,1.8398644023546821e-06,2.525492903161078e-06,0.0,-2.016575410092471e-27,9.958376228846946e-06,8.636451017206087e-06
42,420.0,0.02506003726658633,0.974939962733414,0.07586499475869529,1.8419984203324184e-06,2.5700710912971637e-06,0.0,-9.072263058251997e-26,1.0145742097293125e-05,8.988777362396007e-06
43,430.0,0.024487896737559422,0.9755121032624409,0.07134700909008083,1.8439414913406554e-06,2.6137754192062324e-06,0.0,-4.765632923772805e-25,1.0333786382381114e-05,9.343032574460514e-06
44,440.0,0.023941266896713945,0.9760587331032864,0.06709807781111675,1.8446137874307218e-06,2.656665167949589e-06,0.0,-1.5577354139262936e-24,1.050934729726875e-05,9.699509035896982e-06
45,450.0,0.023418483135566215,0.9765815168644341,0.06310218398601675,1.844920325636379e-06,2.6987196963596845e-06,0.0,-2.45986970216128e-24,1.0670932748375629e-05,1.0058051404788936e-05
46,460.0,0.02291802059221473,0.9770819794077855,0.05934426021367288,1.8466468544669286e-06,2.7398827964022387e-06,0.0,-2.0728385245798754e-24,1.083685261599219e-05,1.041772231834603e-05
47,470.0,0.02243847965158381,0.9775615203484165,0.055810132788392364,1.8490217892908526e-06,2.780200854900344e-06,0.0,-2.990964049425558e-24,1.1014533012661516e-05,1.0778012827321363e-05
48,480.0,0.02197857516281049,0.9780214248371898,0.052486472298861005,1.8494874128781797e-06,2.819791854021948e-06,0.0,-1.2789239697374337e-24,1.1182033569108458e-05,1.1139590058560555e-05
49,490.0,0.021537125905614487,0.9784628740943858,0.049360744838654935,1.8483729228619458e-06,2.8586575613854685e-06,0.0,3.564272974279713e-24,1.1324231986951444e-05,1.1502873501005215e-05
50,500.0,0.021113044012888525,0.9788869559871118,0.04642116378743241,1.849049796735283e-06,2.8966772794839103e-06,0.0,2.8544759432430443e-24,1.1464905515064861e-05,1.1866746517429729e-05
51,510.0,0.020705325317244637,0.9792946746827558,0.04365664410778529,1.8522227598996607e-06,2.933837278457445e-06,0.0,-2.671739898319925e-24,1.1630521428988888e-05,1.22299738647817e-05
52,520.0,0.020313041199546675,0.9796869588004538,0.04105676020710871,1.85403968402513e-06,2.9703067528354575e-06,0.0,-1.4822275213679182e-23,1.1801032830483874e-05,1.2593166538878367e-05
53,530.0,0.01993533179354859,0.9800646682064519,0.0386117070926865,1.8522444048089094e-06,3.0061905454388804e-06,0.0,-1.6348804280803653e-23,1.19370140419524e-05,1.2957731462038913e-05
54,540.0,0.019571399950350635,0.9804286000496498,0.03631226371333625,1.8516584373984685e-06,3.041308842633597e-06,0.0,-9.737153568224002e-24,1.2061044709628308e-05,1.3322636583334549e-05
55,550.0,0.019220505962527026,0.9807794940374734,0.03414975897090286,1.8542464395588577e-06,3.0755964286626313e-06,0.0,-9.647584191968117e-24,1.2210220335796429e-05,1.3686253988256692e-05
56,560.0,0.018881962000449868,0.9811180379995506,0.03211603796883767,1.8540288657035762e-06,3.1093071376239744e-06,0.0,-1.1015223869293097e-23,1.234276771802528e-05,1.4050079307436216e-05
57,570.0,0.018555127648493562,0.9814448723515069,0.030203431170700547,1.8547609217445733e-06,3.1423033595683913e-06,0.0,-1.0088233717757348e-23,1.24729706877247e-05,1.4413425169673034e-05
58,580.0,0.018239406040632983,0.9817605939593675,0.02840472583037011,1.8570133725086755e-06,3.174575245715417e-06,0.0,-9.39963920329319e-24,1.2617556911604802e-05,1.4775490822184108e-05
59,590.0,0.017934240212266528,0.9820657597877341,0.02671313884210386,1.8563988165698824e-06,3.206311992348727e-06,0.0,-9.68722162527097e-24,1.2741345433335665e-05,1.5137534666678054e-05
60,600.0,0.017639109761247666,0.982360890238753,0.02512229098272723,1.8564764315946585e-06,3.2373832169400874e-06,0.0,-9.705410793864584e-24,1.2859846919220354e-05,1.549883548576485e-05
61,610.0,0.01735352791791589,0.9826464720820847,0.02362618288915694,1.8584113415217192e-06,3.2677545354176777e-06,0.0,-9.297558453837506e-24,1.2993093137087341e-05,1.585847989781856e-05
62,620.0,0.017077038898412895,0.9829229611015877,0.022219172528216997,1.8583489306951806e-06,3.2975930862478195e-06,0.0,-9.04860071184081e-24,1.311326691979417e-05,1.6217449636960454e-05
63,630.0,0.016809215465167407,0.9831907845348332,0.020895953892396176,1.8580617615302195e-06,3.3268396464646277e-06,0.0,-8.96218540760032e-24,1.3223945558609157e-05,1.6575506642046096e-05
64,640.0,0.016549656716555963,0.9834503432834447,0.01965153693949982,1.8592458026869537e-06,3.355437860326449e-06,0.0,-8.815878066464196e-24,1.334355574052748e-05,1.693182036909673e-05
65,650.0,0.016297986090769684,0.983702013909231,0.018481228767453256,1.8601613264671595e-06,3.3834692390428965e-06,0.0,-8.589077402567807e-24,1.3462938595352511e-05,1.728665098684483e-05
66,660.0,0.016053849554810175,0.9839461504451905,0.017380615958588076,1.860146082825078e-06,3.4109717843549514e-06,0.0,-8.386360256451018e-24,1.3571810123691515e-05,1.764031546716084e-05
67,670.0,0.015816913946066928,0.9841830860539337,0.016345547952518875,1.8604851920273739e-06,3.4379050308565066e-06,0.0,-8.224774910384615e-24,1.3679083542053062e-05,1.7992376431532253e-05
68,680.0,0.015586865454068646,0.984413134545932,0.015372121377913339,1.8612748995731897e-06,3.4642760897682894e-06,0.0,-8.064596242105483e-24,1.3788677626714165e-05,1.8342593646956078e-05
69,690.0,0.015363408234887967,0.9846365917651126,0.014456665322060266,1.8618974577188992e-06,3.4901205664524512e-06,0.0,-7.888958223387541e-24,1.3895790145025423e-05,1.8691076778229588e-05
70,700.0,0.01514626313966858,0.9848537368603321,0.013595727447931699,1.862075401940133e-06,3.515460192895503e-06,0.0,-7.713168211252471e-24,1.3997094192171146e-05,1.903788240595021e-05
71,710.0,0.01493516655671346,0.9850648334432871,0.01278606100837994,1.862293627491643e-06,3.540285867545523e-06,0.0,-7.553232121548763e-24,1.4096148162715287e-05,1.9382799253339847e-05
72,720.0,0.01472986934934754,0.985270130650653,0.012024612630779544,1.8627739406517015e-06,3.5645988693186514e-06,0.0,-7.408925503737179e-24,1.4195464066509694e-05,1.9725660092352653e-05
