,syn_mRNA1_1,syn_mRNA2_1,syn_mRNA3_1,deg_mRNA_1,syn_Pep_1,deg_Pep_1,Pepmax_1,Km_1,deg_Ind_1,state1_1,state2_1,syn_mRNA1_2,syn_mRNA2_2,syn_mRNA3_2,deg_mRNA_2,syn_Pep_2,deg_Pep_2,Pepmax_2,state1_2,state2_2,syn_mRNA1_3,syn_mRNA2_3,syn_mRNA3_3,deg_mRNA_3,syn_Pep_3,deg_Pep_3,Pepmax_3,Km_3,deg_Ind_3,Ratio_3,state1_3,state2_3
99,5.807997161957162e-07,5.966516948002051e-07,1.2130813493739418e-07,0.1357,0.005870417394894899,0.001676468185791989,6.893409425872324e-07,35.821825189022604,0.0040045517007924,0.0,0.0,7.229728917242126e-07,6.907956798290866e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,5.842517477892542e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.0064071760977985875,0.0016669115901153677,8.735742120135268e-07,34.87721932563487,0.0031325339756282746,0.2990797159217033,0.0,0.0
100,5.807997161957162e-07,5.966516948002051e-07,1.2772898801517838e-07,0.1357,0.005870417394894899,0.001676468185791989,6.893409425872324e-07,35.821825189022604,0.0040045517007924,0.0,0.0,7.229728917242126e-07,6.907956798290866e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,5.842517477892542e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.0064071760977985875,0.0016669115901153677,8.735742120135268e-07,34.87721932563487,0.0031325339756282746,0.2990797159217033,0.0,0.0
101,5.807997161957162e-07,5.966516948002051e-07,1.2772898801517838e-07,0.1357,0.00641368747671663,0.001676468185791989,6.893409425872324e-07,35.821825189022604,0.0040045517007924,0.0,0.0,7.229728917242126e-07,6.907956798290866e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,5.842517477892542e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.0064071760977985875,0.0016669115901153677,8.735742120135268e-07,34.87721932563487,0.0031325339756282746,0.2990797159217033,0.0,0.0
102,5.807997161957162e-07,5.966516948002051e-07,1.2772898801517838e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.893409425872324e-07,35.821825189022604,0.0040045517007924,0.0,0.0,7.229728917242126e-07,6.907956798290866e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,5.842517477892542e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.0064071760977985875,0.0016669115901153677,8.735742120135268e-07,34.87721932563487,0.0031325339756282746,0.2990797159217033,0.0,0.0
103,5.807997161957162e-07,5.966516948002051e-07,1.2772898801517838e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.469770898224457e-07,35.821825189022604,0.0040045517007924,0.0,0.0,7.229728917242126e-07,6.907956798290866e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,5.842517477892542e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.0064071760977985875,0.0016669115901153677,8.735742120135268e-07,34.87721932563487,0.0031325339756282746,0.2990797159217033,0.0,0.0
104,5.807997161957162e-07,5.966516948002051e-07,1.2772898801517838e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.469770898224457e-07,35.821825189022604,0.0037539690423942884,0.0,0.0,7.229728917242126e-07,6.907956798290866e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,5.842517477892542e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.0064071760977985875,0.0016669115901153677,8.735742120135268e-07,34.87721932563487,0.0031325339756282746,0.2990797159217033,0.0,0.0
105,5.807997161957162e-07,5.966516948002051e-07,1.2772898801517838e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.469770898224457e-07,35.821825189022604,0.0037539690423942884,0.0,0.0,7.229728917242126e-07,6.907956798290866e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.013726407880709e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.0064071760977985875,0.0016669115901153677,8.735742120135268e-07,34.87721932563487,0.0031325339756282746,0.2990797159217033,0.0,0.0
106,5.807997161957162e-07,5.966516948002051e-07,1.2772898801517838e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.469770898224457e-07,35.821825189022604,0.0037539690423942884,0.0,0.0,7.229728917242126e-07,6.907956798290866e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.013726407880709e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00686409045377412,0.0016669115901153677,8.735742120135268e-07,34.87721932563487,0.0031325339756282746,0.2990797159217033,0.0,0.0
107,5.807997161957162e-07,5.966516948002051e-07,1.2772898801517838e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.469770898224457e-07,35.821825189022604,0.0037539690423942884,0.0,0.0,7.229728917242126e-07,6.907956798290866e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.013726407880709e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00686409045377412,0.0015298240312837234,8.735742120135268e-07,34.87721932563487,0.0031325339756282746,0.2990797159217033,0.0,0.0
108,5.807997161957162e-07,5.966516948002051e-07,1.2772898801517838e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.469770898224457e-07,35.821825189022604,0.0037539690423942884,0.0,0.0,7.229728917242126e-07,6.907956798290866e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.013726407880709e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00686409045377412,0.0015298240312837234,8.735742120135268e-07,34.87721932563487,0.002533354856835018,0.2990797159217033,0.0,0.0
109,5.807997161957162e-07,5.966516948002051e-07,1.2772898801517838e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.469770898224457e-07,35.821825189022604,0.0037539690423942884,0.0,0.0,7.229728917242126e-07,6.907956798290866e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.013726407880709e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00686409045377412,0.0015298240312837234,8.735742120135268e-07,34.87721932563487,0.002533354856835018,0.2762167386485449,0.0,0.0
110,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.469770898224457e-07,35.821825189022604,0.0037539690423942884,0.0,0.0,7.229728917242126e-07,6.907956798290866e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.013726407880709e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00686409045377412,0.0015298240312837234,8.735742120135268e-07,34.87721932563487,0.002533354856835018,0.2762167386485449,0.0,0.0
111,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,35.821825189022604,0.0037539690423942884,0.0,0.0,7.229728917242126e-07,6.907956798290866e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.013726407880709e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00686409045377412,0.0015298240312837234,8.735742120135268e-07,34.87721932563487,0.002533354856835018,0.2762167386485449,0.0,0.0
112,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,35.821825189022604,0.0037539690423942884,0.0,0.0,7.229728917242126e-07,7.065772290559138e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.013726407880709e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00686409045377412,0.0015298240312837234,8.735742120135268e-07,34.87721932563487,0.002533354856835018,0.2762167386485449,0.0,0.0
113,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,35.821825189022604,0.0037539690423942884,0.0,0.0,7.229728917242126e-07,7.065772290559138e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.013726407880709e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00686409045377412,0.0014627787495796111,8.735742120135268e-07,34.87721932563487,0.002533354856835018,0.2762167386485449,0.0,0.0
114,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,35.821825189022604,0.0037539690423942884,0.0,0.0,7.229728917242126e-07,7.065772290559138e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.013726407880709e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00686409045377412,0.0014627787495796111,8.730931158782506e-07,34.87721932563487,0.002533354856835018,0.2762167386485449,0.0,0.0
115,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,35.821825189022604,0.0037539690423942884,0.0,0.0,7.229728917242126e-07,7.065772290559138e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.013726407880709e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00686409045377412,0.0014627787495796111,8.730931158782506e-07,34.05013749151008,0.002533354856835018,0.2762167386485449,0.0,0.0
116,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,35.821825189022604,0.0037539690423942884,0.0,0.0,7.229728917242126e-07,7.065772290559138e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.013726407880709e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00686409045377412,0.0014627787495796111,8.730931158782506e-07,34.05013749151008,0.0024687197781052155,0.2762167386485449,0.0,0.0
117,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,35.821825189022604,0.0037539690423942884,0.0,0.0,7.229728917242126e-07,7.065772290559138e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.013726407880709e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00686409045377412,0.0014627787495796111,8.730931158782506e-07,34.05013749151008,0.0024687197781052155,0.2428152301670915,0.0,0.0
118,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0037539690423942884,0.0,0.0,7.229728917242126e-07,7.065772290559138e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.013726407880709e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00686409045377412,0.0014627787495796111,8.730931158782506e-07,34.05013749151008,0.0024687197781052155,0.2428152301670915,0.0,0.0
119,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,7.229728917242126e-07,7.065772290559138e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.013726407880709e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00686409045377412,0.0014627787495796111,8.730931158782506e-07,34.05013749151008,0.0024687197781052155,0.2428152301670915,0.0,0.0
120,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,7.218030294410135e-07,7.065772290559138e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.013726407880709e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00686409045377412,0.0014627787495796111,8.730931158782506e-07,34.05013749151008,0.0024687197781052155,0.2428152301670915,0.0,0.0
121,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,7.218030294410135e-07,7.065772290559138e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.365799741665249e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00686409045377412,0.0014627787495796111,8.730931158782506e-07,34.05013749151008,0.0024687197781052155,0.2428152301670915,0.0,0.0
122,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,7.218030294410135e-07,7.065772290559138e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.365799741665249e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00702854475489726,0.0014627787495796111,8.730931158782506e-07,34.05013749151008,0.0024687197781052155,0.2428152301670915,0.0,0.0
123,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,7.218030294410135e-07,7.065772290559138e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.365799741665249e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,34.05013749151008,0.0024687197781052155,0.2428152301670915,0.0,0.0
124,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,7.218030294410135e-07,7.065772290559138e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.365799741665249e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,34.05013749151008,0.0024687197781052155,0.2241722277515275,0.0,0.0
125,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.971387016302573e-07,7.065772290559138e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.365799741665249e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,34.05013749151008,0.0024687197781052155,0.2241722277515275,0.0,0.0
126,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.971387016302573e-07,7.399766772428343e-07,1.09439407228845e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.365799741665249e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,34.05013749151008,0.0024687197781052155,0.2241722277515275,0.0,0.0
127,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.971387016302573e-07,7.399766772428343e-07,1.0911065444155349e-07,0.1357,0.00578230702979118,0.0016699968203307118,8.417610756707427e-07,0.0,0.0,6.365799741665249e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,34.05013749151008,0.0024687197781052155,0.2241722277515275,0.0,0.0
128,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.971387016302573e-07,7.399766772428343e-07,1.0911065444155349e-07,0.1357,0.00578230702979118,0.001791958490675304,8.417610756707427e-07,0.0,0.0,6.365799741665249e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,34.05013749151008,0.0024687197781052155,0.2241722277515275,0.0,0.0
129,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.971387016302573e-07,7.399766772428343e-07,1.0911065444155349e-07,0.1357,0.00578230702979118,0.001791958490675304,8.417610756707427e-07,0.0,0.0,6.103523565079466e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,34.05013749151008,0.0024687197781052155,0.2241722277515275,0.0,0.0
130,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.971387016302573e-07,7.662506997882717e-07,1.0911065444155349e-07,0.1357,0.00578230702979118,0.001791958490675304,8.417610756707427e-07,0.0,0.0,6.103523565079466e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,34.05013749151008,0.0024687197781052155,0.2241722277515275,0.0,0.0
131,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.971387016302573e-07,7.662506997882717e-07,1.1284571232996121e-07,0.1357,0.00578230702979118,0.001791958490675304,8.417610756707427e-07,0.0,0.0,6.103523565079466e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,34.05013749151008,0.0024687197781052155,0.2241722277515275,0.0,0.0
132,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.971387016302573e-07,7.662506997882717e-07,1.1284571232996121e-07,0.1357,0.00578230702979118,0.0018593644268218045,8.417610756707427e-07,0.0,0.0,6.103523565079466e-07,6.07820532772055e-07,1.1435711626146756e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,34.05013749151008,0.0024687197781052155,0.2241722277515275,0.0,0.0
133,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.971387016302573e-07,7.662506997882717e-07,1.1284571232996121e-07,0.1357,0.00578230702979118,0.0018593644268218045,8.417610756707427e-07,0.0,0.0,6.103523565079466e-07,6.813257935349423e-07,1.1435711626146756e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,34.05013749151008,0.0024687197781052155,0.2241722277515275,0.0,0.0
134,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.971387016302573e-07,7.662506997882717e-07,1.1284571232996121e-07,0.1357,0.00578230702979118,0.0018593644268218045,8.417610756707427e-07,0.0,0.0,6.103523565079466e-07,6.813257935349423e-07,1.1435711626146756e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,41.32356894513536,0.0024687197781052155,0.2241722277515275,0.0,0.0
135,5.807997161957162e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.971387016302573e-07,7.662506997882717e-07,1.1284571232996121e-07,0.1357,0.00578230702979118,0.0018593644268218045,8.417610756707427e-07,0.0,0.0,6.103523565079466e-07,6.813257935349423e-07,1.1435711626146756e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,41.32356894513536,0.0024176057805162677,0.2241722277515275,0.0,0.0
136,5.817874307535269e-07,5.966516948002051e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.971387016302573e-07,7.662506997882717e-07,1.1284571232996121e-07,0.1357,0.00578230702979118,0.0018593644268218045,8.417610756707427e-07,0.0,0.0,6.103523565079466e-07,6.813257935349423e-07,1.1435711626146756e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,41.32356894513536,0.0024176057805162677,0.2241722277515275,0.0,0.0
137,5.817874307535269e-07,5.881362096681123e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.971387016302573e-07,7.662506997882717e-07,1.1284571232996121e-07,0.1357,0.00578230702979118,0.0018593644268218045,8.417610756707427e-07,0.0,0.0,6.103523565079466e-07,6.813257935349423e-07,1.1435711626146756e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,41.32356894513536,0.0024176057805162677,0.2241722277515275,0.0,0.0
138,5.817874307535269e-07,5.881362096681123e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.644310881974083e-07,7.662506997882717e-07,1.1284571232996121e-07,0.1357,0.00578230702979118,0.0018593644268218045,8.417610756707427e-07,0.0,0.0,6.103523565079466e-07,6.813257935349423e-07,1.1435711626146756e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,41.32356894513536,0.0024176057805162677,0.2241722277515275,0.0,0.0
139,5.817874307535269e-07,5.881362096681123e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.644310881974083e-07,7.662506997882717e-07,1.1284571232996121e-07,0.1357,0.005861572987149538,0.0018593644268218045,8.417610756707427e-07,0.0,0.0,6.103523565079466e-07,6.813257935349423e-07,1.1435711626146756e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,41.32356894513536,0.0024176057805162677,0.2241722277515275,0.0,0.0
140,5.817874307535269e-07,5.881362096681123e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.644310881974083e-07,7.662506997882717e-07,1.1284571232996121e-07,0.1357,0.005861572987149538,0.001960143427130233,8.417610756707427e-07,0.0,0.0,6.103523565079466e-07,6.813257935349423e-07,1.1435711626146756e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,41.32356894513536,0.0024176057805162677,0.2241722277515275,0.0,0.0
141,5.817874307535269e-07,5.881362096681123e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.644310881974083e-07,7.662506997882717e-07,1.1284571232996121e-07,0.1357,0.005861572987149538,0.001960143427130233,8.098010739142446e-07,0.0,0.0,6.103523565079466e-07,6.813257935349423e-07,1.1435711626146756e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,41.32356894513536,0.0024176057805162677,0.2241722277515275,0.0,0.0
142,5.817874307535269e-07,5.881362096681123e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.644310881974083e-07,7.662506997882717e-07,1.1284571232996121e-07,0.1357,0.005861572987149538,0.001960143427130233,8.098010739142446e-07,0.0,0.0,5.703831395300758e-07,6.813257935349423e-07,1.1435711626146756e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,41.32356894513536,0.0024176057805162677,0.2241722277515275,0.0,0.0
143,5.817874307535269e-07,5.881362096681123e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.644310881974083e-07,7.662506997882717e-07,1.1284571232996121e-07,0.1357,0.005861572987149538,0.001960143427130233,8.098010739142446e-07,0.0,0.0,5.703831395300758e-07,6.813257935349423e-07,1.1628643324645346e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,41.32356894513536,0.0024176057805162677,0.2241722277515275,0.0,0.0
144,5.817874307535269e-07,5.881362096681123e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.644310881974083e-07,7.662506997882717e-07,1.1284571232996121e-07,0.1357,0.005861572987149538,0.001960143427130233,8.098010739142446e-07,0.0,0.0,5.703831395300758e-07,6.813257935349423e-07,1.1628643324645346e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,41.32356894513536,0.002089215776124936,0.2241722277515275,0.0,0.0
145,5.915388537527332e-07,5.881362096681123e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.644310881974083e-07,7.662506997882717e-07,1.1284571232996121e-07,0.1357,0.005861572987149538,0.001960143427130233,8.098010739142446e-07,0.0,0.0,5.703831395300758e-07,6.813257935349423e-07,1.1628643324645346e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,41.32356894513536,0.002089215776124936,0.2241722277515275,0.0,0.0
146,5.915388537527332e-07,5.706306571499222e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0015509449101194016,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.644310881974083e-07,7.662506997882717e-07,1.1284571232996121e-07,0.1357,0.005861572987149538,0.001960143427130233,8.098010739142446e-07,0.0,0.0,5.703831395300758e-07,6.813257935349423e-07,1.1628643324645346e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,41.32356894513536,0.002089215776124936,0.2241722277515275,0.0,0.0
147,5.915388537527332e-07,5.706306571499222e-07,1.2688016571873331e-07,0.1357,0.00641368747671663,0.0016035274428679322,6.540701607831817e-07,37.08249512033409,0.0036862551054078437,0.0,0.0,6.644310881974083e-07,7.662506997882717e-07,1.1284571232996121e-07,0.1357,0.005861572987149538,0.001960143427130233,8.098010739142446e-07,0.0,0.0,5.703831395300758e-07,6.813257935349423e-07,1.1628643324645346e-07,0.1357,0.00702854475489726,0.0014627787495796111,7.26504146099357e-07,41.32356894513536,0.002089215776124936,0.2241722277515275,0.0,0.0
